date,name,value,category
2019-04-01,KALLANG/WHAMPOA,5650,Central
2019-05-01,KALLANG/WHAMPOA,5608,Central
2019-06-01,KALLANG/WHAMPOA,5835,Central
2019-07-01,KALLANG/WHAMPOA,5697,Central
2019-08-01,KALLANG/WHAMPOA,5500,Central
2019-09-01,KALLANG/WHAMPOA,5529,Central
2019-10-01,KALLANG/WHAMPOA,5923,Central
2019-11-01,KALLANG/WHAMPOA,5995,Central
2019-12-01,KALLANG/WHAMPOA,5645,Central
2020-01-01,KALLANG/WHAMPOA,5408,Central
2020-02-01,KALLANG/WHAMPOA,5240,Central
2020-03-01,KALLANG/WHAMPOA,5313,Central
2020-04-01,KALLANG/WHAMPOA,5160,Central
2020-05-01,KALLANG/WHAMPOA,4883,Central
2020-06-01,KALLANG/WHAMPOA,5277,Central
2020-07-01,KALLANG/WHAMPOA,5367,Central
2020-08-01,KALLANG/WHAMPOA,5381,Central
2020-09-01,KALLANG/WHAMPOA,5387,Central
2020-10-01,KALLANG/WHAMPOA,5219,Central
2020-11-01,KALLANG/WHAMPOA,5596,Central
2020-12-01,KALLANG/WHAMPOA,5575,Central
2021-01-01,KALLANG/WHAMPOA,5591,Central
2021-02-01,KALLANG/WHAMPOA,5481,Central
2021-03-01,KALLANG/WHAMPOA,5959,Central
2021-04-01,KALLANG/WHAMPOA,5605,Central
2021-05-01,KALLANG/WHAMPOA,5795,Central
2021-06-01,KALLANG/WHAMPOA,6121,Central
2021-07-01,KALLANG/WHAMPOA,6043,Central
2021-08-01,KALLANG/WHAMPOA,6296,Central
2021-09-01,KALLANG/WHAMPOA,6350,Central
2021-10-01,KALLANG/WHAMPOA,6639,Central
2021-11-01,KALLANG/WHAMPOA,6876,Central
2021-12-01,KALLANG/WHAMPOA,6921,Central
2022-01-01,KALLANG/WHAMPOA,6917,Central
2022-02-01,KALLANG/WHAMPOA,7408,Central
2022-03-01,KALLANG/WHAMPOA,7038,Central
2022-04-01,KALLANG/WHAMPOA,7375,Central
2022-05-01,KALLANG/WHAMPOA,7427,Central
2022-06-01,KALLANG/WHAMPOA,7602,Central
2022-07-01,KALLANG/WHAMPOA,7322,Central
2022-08-01,KALLANG/WHAMPOA,7381,Central
2022-09-01,KALLANG/WHAMPOA,7594,Central
2022-10-01,KALLANG/WHAMPOA,7450,Central
2022-11-01,KALLANG/WHAMPOA,7301,Central
2022-12-01,KALLANG/WHAMPOA,7110,Central
2023-01-01,KALLANG/WHAMPOA,7101,Central
2023-02-01,KALLANG/WHAMPOA,7089,Central
2023-03-01,KALLANG/WHAMPOA,7360,Central
2012-03-01,MARINE PARADE,6314,East
2012-04-01,MARINE PARADE,6405,East
2012-05-01,MARINE PARADE,6228,East
2012-06-01,MARINE PARADE,6452,East
2012-07-01,MARINE PARADE,6394,East
2012-08-01,MARINE PARADE,6477,East
2012-09-01,MARINE PARADE,6514,East
2012-10-01,MARINE PARADE,6474,East
2012-11-01,MARINE PARADE,6664,East
2012-12-01,MARINE PARADE,6720,East
2013-01-01,MARINE PARADE,6779,East
2013-02-01,MARINE PARADE,6577,East
2013-03-01,MARINE PARADE,6531,East
2013-04-01,MARINE PARADE,6652,East
2013-05-01,MARINE PARADE,6765,East
2013-06-01,MARINE PARADE,6656,East
2013-07-01,MARINE PARADE,6597,East
2013-08-01,MARINE PARADE,6651,East
2013-09-01,MARINE PARADE,6968,East
2013-10-01,MARINE PARADE,6655,East
2013-11-01,MARINE PARADE,6616,East
2013-12-01,MARINE PARADE,6520,East
2014-01-01,MARINE PARADE,6394,East
2014-02-01,MARINE PARADE,6433,East
2014-03-01,MARINE PARADE,6353,East
2014-04-01,MARINE PARADE,6213,East
2014-05-01,MARINE PARADE,6205,East
2014-06-01,MARINE PARADE,6315,East
2014-07-01,MARINE PARADE,6358,East
2014-08-01,MARINE PARADE,6173,East
2014-09-01,MARINE PARADE,6229,East
2014-10-01,MARINE PARADE,6229,East
2014-11-01,MARINE PARADE,6170,East
2014-12-01,MARINE PARADE,6366,East
2015-01-01,MARINE PARADE,6668,East
2015-02-01,MARINE PARADE,6442,East
2015-03-01,MARINE PARADE,6067,East
2015-04-01,MARINE PARADE,6198,East
2015-05-01,MARINE PARADE,6334,East
2015-06-01,MARINE PARADE,5951,East
2015-07-01,MARINE PARADE,6662,East
2015-08-01,MARINE PARADE,6391,East
2015-09-01,MARINE PARADE,6244,East
2015-10-01,MARINE PARADE,5898,East
2015-11-01,MARINE PARADE,6261,East
2015-12-01,MARINE PARADE,6714,East
2016-01-01,MARINE PARADE,6307,East
2016-02-01,MARINE PARADE,6286,East
2016-03-01,MARINE PARADE,6184,East
2016-04-01,MARINE PARADE,6113,East
2016-05-01,MARINE PARADE,6345,East
2016-06-01,MARINE PARADE,6079,East
2016-07-01,MARINE PARADE,6408,East
2016-08-01,MARINE PARADE,6098,East
2016-09-01,MARINE PARADE,6561,East
2016-10-01,MARINE PARADE,6243,East
2016-11-01,MARINE PARADE,6271,East
2016-12-01,MARINE PARADE,6023,East
2017-01-01,MARINE PARADE,5960,East
2017-02-01,MARINE PARADE,6368,East
2017-03-01,MARINE PARADE,5993,East
2017-04-01,MARINE PARADE,6181,East
2017-05-01,MARINE PARADE,6121,East
2017-06-01,MARINE PARADE,5983,East
2017-07-01,MARINE PARADE,6185,East
2017-08-01,MARINE PARADE,6630,East
2017-09-01,MARINE PARADE,5929,East
2017-10-01,MARINE PARADE,5937,East
2017-11-01,MARINE PARADE,6245,East
2017-12-01,MARINE PARADE,5881,East
2018-01-01,MARINE PARADE,6078,East
2018-02-01,MARINE PARADE,6051,East
2018-03-01,MARINE PARADE,6349,East
2018-04-01,MARINE PARADE,6032,East
2018-05-01,MARINE PARADE,5793,East
2018-06-01,MARINE PARADE,6235,East
2018-07-01,MARINE PARADE,5975,East
2018-08-01,MARINE PARADE,6406,East
2018-09-01,MARINE PARADE,6401,East
2018-10-01,MARINE PARADE,6112,East
2018-11-01,MARINE PARADE,5827,East
2018-12-01,MARINE PARADE,6340,East
2019-01-01,MARINE PARADE,5537,East
2019-02-01,MARINE PARADE,5748,East
2019-03-01,MARINE PARADE,5854,East
2019-04-01,MARINE PARADE,5881,East
2019-05-01,MARINE PARADE,5678,East
2019-06-01,MARINE PARADE,5797,East
2019-07-01,MARINE PARADE,5814,East
2019-08-01,MARINE PARADE,5874,East
2019-09-01,MARINE PARADE,5137,East
2019-10-01,MARINE PARADE,6248,East
2019-11-01,MARINE PARADE,5526,East
2019-12-01,MARINE PARADE,5430,East
2020-01-01,MARINE PARADE,5178,East
2020-02-01,MARINE PARADE,5563,East
2020-03-01,MARINE PARADE,5547,East
2020-04-01,MARINE PARADE,5315,East
2020-05-01,MARINE PARADE,6178,East
2020-06-01,MARINE PARADE,5874,East
2020-07-01,MARINE PARADE,5669,East
2020-08-01,MARINE PARADE,5696,East
2020-09-01,MARINE PARADE,5488,East
2020-10-01,MARINE PARADE,6026,East
2020-11-01,MARINE PARADE,5417,East
2020-12-01,MARINE PARADE,5730,East
2021-01-01,MARINE PARADE,6161,East
2021-02-01,MARINE PARADE,5820,East
2021-03-01,MARINE PARADE,5832,East
2021-04-01,MARINE PARADE,6043,East
2021-05-01,MARINE PARADE,5927,East
2021-06-01,MARINE PARADE,6326,East
2021-07-01,MARINE PARADE,6118,East
2021-08-01,MARINE PARADE,6068,East
2021-09-01,MARINE PARADE,6038,East
2021-10-01,MARINE PARADE,6135,East
2021-11-01,MARINE PARADE,6176,East
2021-12-01,MARINE PARADE,6377,East
2022-01-01,MARINE PARADE,6345,East
2022-02-01,MARINE PARADE,6016,East
2022-03-01,MARINE PARADE,6272,East
2022-04-01,MARINE PARADE,6101,East
2022-05-01,MARINE PARADE,6184,East
2022-06-01,MARINE PARADE,6281,East
2022-07-01,MARINE PARADE,6665,East
2022-08-01,MARINE PARADE,6616,East
2022-09-01,MARINE PARADE,6222,East
2022-10-01,MARINE PARADE,6884,East
2022-11-01,MARINE PARADE,6729,East
2022-12-01,MARINE PARADE,6399,East
2023-01-01,MARINE PARADE,6765,East
2023-02-01,MARINE PARADE,6338,East
2012-03-01,PASIR RIS,4101,East
2012-04-01,PASIR RIS,4102,East
2012-05-01,PASIR RIS,4205,East
2012-06-01,PASIR RIS,4272,East
2012-07-01,PASIR RIS,4198,East
2012-08-01,PASIR RIS,4272,East
2012-09-01,PASIR RIS,4377,East
2012-10-01,PASIR RIS,4365,East
2012-11-01,PASIR RIS,4435,East
2012-12-01,PASIR RIS,4413,East
2013-01-01,PASIR RIS,4364,East
2013-02-01,PASIR RIS,4345,East
2013-03-01,PASIR RIS,4436,East
2013-04-01,PASIR RIS,4460,East
2013-05-01,PASIR RIS,4424,East
2013-06-01,PASIR RIS,4382,East
2013-07-01,PASIR RIS,4296,East
2013-08-01,PASIR RIS,4358,East
2013-09-01,PASIR RIS,4314,East
2013-10-01,PASIR RIS,4252,East
2013-11-01,PASIR RIS,4260,East
2013-12-01,PASIR RIS,4216,East
2014-01-01,PASIR RIS,4166,East
2014-02-01,PASIR RIS,4201,East
2014-03-01,PASIR RIS,4219,East
2014-04-01,PASIR RIS,4168,East
2014-05-01,PASIR RIS,4102,East
2014-06-01,PASIR RIS,4132,East
2014-07-01,PASIR RIS,4200,East
2014-08-01,PASIR RIS,4055,East
2014-09-01,PASIR RIS,3979,East
2014-10-01,PASIR RIS,3993,East
2014-11-01,PASIR RIS,4020,East
2014-12-01,PASIR RIS,4052,East
2015-01-01,PASIR RIS,3957,East
2015-02-01,PASIR RIS,3853,East
2015-03-01,PASIR RIS,3917,East
2015-04-01,PASIR RIS,3887,East
2015-05-01,PASIR RIS,3910,East
2015-06-01,PASIR RIS,3802,East
2015-07-01,PASIR RIS,3923,East
2015-08-01,PASIR RIS,3897,East
2015-09-01,PASIR RIS,3919,East
2015-10-01,PASIR RIS,3829,East
2015-11-01,PASIR RIS,3904,East
2015-12-01,PASIR RIS,3899,East
2016-01-01,PASIR RIS,3885,East
2016-02-01,PASIR RIS,3868,East
2016-03-01,PASIR RIS,3924,East
2016-04-01,PASIR RIS,3848,East
2016-05-01,PASIR RIS,3904,East
2016-06-01,PASIR RIS,3907,East
2016-07-01,PASIR RIS,3925,East
2016-08-01,PASIR RIS,3930,East
2016-09-01,PASIR RIS,3941,East
2016-10-01,PASIR RIS,3861,East
2016-11-01,PASIR RIS,3944,East
2016-12-01,PASIR RIS,3731,East
2017-01-01,PASIR RIS,3852,East
2017-02-01,PASIR RIS,3818,East
2017-03-01,PASIR RIS,3910,East
2017-04-01,PASIR RIS,3861,East
2017-05-01,PASIR RIS,3959,East
2017-06-01,PASIR RIS,3995,East
2017-07-01,PASIR RIS,3980,East
2017-08-01,PASIR RIS,3890,East
2017-09-01,PASIR RIS,3883,East
2017-10-01,PASIR RIS,3987,East
2017-11-01,PASIR RIS,3891,East
2017-12-01,PASIR RIS,3880,East
2018-01-01,PASIR RIS,3904,East
2018-02-01,PASIR RIS,4055,East
2018-03-01,PASIR RIS,3864,East
2018-04-01,PASIR RIS,3994,East
2018-05-01,PASIR RIS,4006,East
2018-06-01,PASIR RIS,3900,East
2018-07-01,PASIR RIS,4002,East
2018-08-01,PASIR RIS,4008,East
2018-09-01,PASIR RIS,4004,East
2018-10-01,PASIR RIS,3974,East
2018-11-01,PASIR RIS,3935,East
2018-12-01,PASIR RIS,3970,East
2019-01-01,PASIR RIS,4004,East
2019-02-01,PASIR RIS,3928,East
2019-03-01,PASIR RIS,3944,East
2019-04-01,PASIR RIS,3924,East
2019-05-01,PASIR RIS,3909,East
2019-06-01,PASIR RIS,4076,East
2019-07-01,PASIR RIS,3978,East
2019-08-01,PASIR RIS,4038,East
2019-09-01,PASIR RIS,4171,East
2019-10-01,PASIR RIS,4330,East
2019-11-01,PASIR RIS,4445,East
2019-12-01,PASIR RIS,4471,East
2020-01-01,PASIR RIS,4606,East
2020-02-01,PASIR RIS,4373,East
2020-03-01,PASIR RIS,4483,East
2020-04-01,PASIR RIS,4400,East
2020-05-01,PASIR RIS,4428,East
2020-06-01,PASIR RIS,4353,East
2020-07-01,PASIR RIS,4491,East
2020-08-01,PASIR RIS,4294,East
2020-09-01,PASIR RIS,4405,East
2020-10-01,PASIR RIS,4486,East
2020-11-01,PASIR RIS,4480,East
2020-12-01,PASIR RIS,4560,East
2021-01-01,PASIR RIS,4505,East
2021-02-01,PASIR RIS,4633,East
2021-03-01,PASIR RIS,4783,East
2021-04-01,PASIR RIS,4801,East
2021-05-01,PASIR RIS,4823,East
2021-06-01,PASIR RIS,4849,East
2021-07-01,PASIR RIS,4967,East
2021-08-01,PASIR RIS,4853,East
2021-09-01,PASIR RIS,4985,East
2021-10-01,PASIR RIS,5035,East
2021-11-01,PASIR RIS,4880,East
2021-12-01,PASIR RIS,4865,East
2022-01-01,PASIR RIS,5213,East
2022-02-01,PASIR RIS,4994,East
2022-03-01,PASIR RIS,5128,East
2022-04-01,PASIR RIS,5028,East
2022-05-01,PASIR RIS,5022,East
2022-06-01,PASIR RIS,5224,East
2022-07-01,PASIR RIS,5128,East
2022-08-01,PASIR RIS,5225,East
2022-09-01,PASIR RIS,5237,East
2022-10-01,PASIR RIS,5200,East
2022-11-01,PASIR RIS,5365,East
2022-12-01,PASIR RIS,5508,East
2023-01-01,PASIR RIS,5249,East
2023-02-01,PASIR RIS,5316,East
2023-03-01,PASIR RIS,5367,East
2012-03-01,PUNGGOL,5000,North-East
2012-04-01,PUNGGOL,5019,North-East
2012-05-01,PUNGGOL,5005,North-East
2012-06-01,PUNGGOL,4977,North-East
2012-07-01,PUNGGOL,5106,North-East
2012-08-01,PUNGGOL,5040,North-East
2012-09-01,PUNGGOL,5120,North-East
2012-10-01,PUNGGOL,5249,North-East
2012-11-01,PUNGGOL,5316,North-East
2012-12-01,PUNGGOL,5224,North-East
2013-01-01,PUNGGOL,5276,North-East
2013-02-01,PUNGGOL,5478,North-East
2013-03-01,PUNGGOL,5390,North-East
2013-04-01,PUNGGOL,5210,North-East
2013-05-01,PUNGGOL,5236,North-East
2013-06-01,PUNGGOL,5337,North-East
2013-07-01,PUNGGOL,5168,North-East
2013-08-01,PUNGGOL,5073,North-East
2013-09-01,PUNGGOL,5079,North-East
2013-10-01,PUNGGOL,5078,North-East
2013-11-01,PUNGGOL,4942,North-East
2013-12-01,PUNGGOL,4938,North-East
2014-01-01,PUNGGOL,4900,North-East
2014-02-01,PUNGGOL,4963,North-East
2014-03-01,PUNGGOL,4902,North-East
2014-04-01,PUNGGOL,4860,North-East
2014-05-01,PUNGGOL,4912,North-East
2014-06-01,PUNGGOL,4510,North-East
2014-07-01,PUNGGOL,4524,North-East
2014-08-01,PUNGGOL,4470,North-East
2014-09-01,PUNGGOL,4542,North-East
2014-10-01,PUNGGOL,4450,North-East
2014-11-01,PUNGGOL,4475,North-East
2014-12-01,PUNGGOL,4382,North-East
2015-01-01,PUNGGOL,4553,North-East
2015-02-01,PUNGGOL,4346,North-East
2015-03-01,PUNGGOL,4433,North-East
2015-04-01,PUNGGOL,4376,North-East
2015-05-01,PUNGGOL,4247,North-East
2015-06-01,PUNGGOL,4337,North-East
2015-07-01,PUNGGOL,4297,North-East
2015-08-01,PUNGGOL,4239,North-East
2015-09-01,PUNGGOL,4220,North-East
2015-10-01,PUNGGOL,4246,North-East
2015-11-01,PUNGGOL,4433,North-East
2015-12-01,PUNGGOL,4460,North-East
2016-01-01,PUNGGOL,4508,North-East
2016-02-01,PUNGGOL,4475,North-East
2016-03-01,PUNGGOL,4535,North-East
2016-04-01,PUNGGOL,4548,North-East
2016-05-01,PUNGGOL,4560,North-East
2016-06-01,PUNGGOL,4518,North-East
2016-07-01,PUNGGOL,4492,North-East
2016-08-01,PUNGGOL,4540,North-East
2016-09-01,PUNGGOL,4537,North-East
2016-10-01,PUNGGOL,4527,North-East
2016-11-01,PUNGGOL,4661,North-East
2016-12-01,PUNGGOL,4647,North-East
2017-01-01,PUNGGOL,4604,North-East
2017-02-01,PUNGGOL,4601,North-East
2017-03-01,PUNGGOL,4623,North-East
2017-04-01,PUNGGOL,4702,North-East
2017-05-01,PUNGGOL,4636,North-East
2017-06-01,PUNGGOL,4525,North-East
2017-07-01,PUNGGOL,4461,North-East
2017-08-01,PUNGGOL,4541,North-East
2017-09-01,PUNGGOL,4547,North-East
2017-10-01,PUNGGOL,4609,North-East
2017-11-01,PUNGGOL,4655,North-East
2017-12-01,PUNGGOL,4626,North-East
2018-01-01,PUNGGOL,4683,North-East
2018-02-01,PUNGGOL,4663,North-East
2018-03-01,PUNGGOL,4577,North-East
2018-04-01,PUNGGOL,4558,North-East
2018-05-01,PUNGGOL,4661,North-East
2018-06-01,PUNGGOL,4649,North-East
2018-07-01,PUNGGOL,4643,North-East
2018-08-01,PUNGGOL,4704,North-East
2018-09-01,PUNGGOL,4680,North-East
2018-10-01,PUNGGOL,4769,North-East
2018-11-01,PUNGGOL,4670,North-East
2018-12-01,PUNGGOL,4797,North-East
2019-01-01,PUNGGOL,4863,North-East
2019-02-01,PUNGGOL,4843,North-East
2019-03-01,PUNGGOL,5000,North-East
2019-04-01,PUNGGOL,4830,North-East
2019-05-01,PUNGGOL,4848,North-East
2019-06-01,PUNGGOL,4784,North-East
2019-07-01,PUNGGOL,4881,North-East
2019-08-01,PUNGGOL,4964,North-East
2019-09-01,PUNGGOL,4823,North-East
2019-10-01,PUNGGOL,4750,North-East
2019-11-01,PUNGGOL,5014,North-East
2019-12-01,PUNGGOL,4901,North-East
2020-01-01,PUNGGOL,4948,North-East
2020-02-01,PUNGGOL,4892,North-East
2020-03-01,PUNGGOL,4940,North-East
2020-04-01,PUNGGOL,5120,North-East
2020-05-01,PUNGGOL,5176,North-East
2020-06-01,PUNGGOL,4868,North-East
2020-07-01,PUNGGOL,5019,North-East
2020-08-01,PUNGGOL,5007,North-East
2020-09-01,PUNGGOL,5011,North-East
2020-10-01,PUNGGOL,5035,North-East
2020-11-01,PUNGGOL,5057,North-East
2020-12-01,PUNGGOL,5141,North-East
2021-01-01,PUNGGOL,5176,North-East
2021-02-01,PUNGGOL,5171,North-East
2021-03-01,PUNGGOL,5217,North-East
2021-04-01,PUNGGOL,5221,North-East
2021-05-01,PUNGGOL,5251,North-East
2021-06-01,PUNGGOL,5298,North-East
2021-07-01,PUNGGOL,5340,North-East
2021-08-01,PUNGGOL,5363,North-East
2021-09-01,PUNGGOL,5380,North-East
2021-10-01,PUNGGOL,5471,North-East
2021-11-01,PUNGGOL,5568,North-East
2021-12-01,PUNGGOL,5539,North-East
2022-01-01,PUNGGOL,5553,North-East
2022-02-01,PUNGGOL,5596,North-East
2022-03-01,PUNGGOL,5697,North-East
2022-04-01,PUNGGOL,5741,North-East
2022-05-01,PUNGGOL,5827,North-East
2022-06-01,PUNGGOL,5831,North-East
2022-07-01,PUNGGOL,5922,North-East
2022-08-01,PUNGGOL,5903,North-East
2022-09-01,PUNGGOL,6020,North-East
2022-10-01,PUNGGOL,6207,North-East
2022-11-01,PUNGGOL,6199,North-East
2022-12-01,PUNGGOL,6245,North-East
2023-01-01,PUNGGOL,6298,North-East
2023-02-01,PUNGGOL,6210,North-East
2023-03-01,PUNGGOL,6321,North-East
2012-03-01,QUEENSTOWN,6321,Central
2012-04-01,QUEENSTOWN,6250,Central
2012-05-01,QUEENSTOWN,6363,Central
2012-06-01,QUEENSTOWN,6573,Central
2012-07-01,QUEENSTOWN,6632,Central
2012-08-01,QUEENSTOWN,6740,Central
2012-09-01,QUEENSTOWN,6477,Central
2012-10-01,QUEENSTOWN,6738,Central
2012-11-01,QUEENSTOWN,6829,Central
2012-12-01,QUEENSTOWN,6627,Central
2013-01-01,QUEENSTOWN,6574,Central
2013-02-01,QUEENSTOWN,6642,Central
2013-03-01,QUEENSTOWN,6627,Central
2013-04-01,QUEENSTOWN,6861,Central
2013-05-01,QUEENSTOWN,6861,Central
2013-06-01,QUEENSTOWN,6828,Central
2013-07-01,QUEENSTOWN,6657,Central
2013-08-01,QUEENSTOWN,6946,Central
2013-09-01,QUEENSTOWN,6616,Central
2013-10-01,QUEENSTOWN,6723,Central
2013-11-01,QUEENSTOWN,6903,Central
2013-12-01,QUEENSTOWN,6507,Central
2014-01-01,QUEENSTOWN,6541,Central
2014-02-01,QUEENSTOWN,6685,Central
2014-03-01,QUEENSTOWN,6290,Central
2014-04-01,QUEENSTOWN,6385,Central
2014-05-01,QUEENSTOWN,6518,Central
2014-06-01,QUEENSTOWN,6403,Central
2014-07-01,QUEENSTOWN,6331,Central
2014-08-01,QUEENSTOWN,7002,Central
2014-09-01,QUEENSTOWN,6405,Central
2014-10-01,QUEENSTOWN,6651,Central
2014-11-01,QUEENSTOWN,6458,Central
2014-12-01,QUEENSTOWN,6553,Central
2015-01-01,QUEENSTOWN,6436,Central
2015-02-01,QUEENSTOWN,6524,Central
2015-03-01,QUEENSTOWN,6362,Central
2015-04-01,QUEENSTOWN,6515,Central
2015-05-01,QUEENSTOWN,6397,Central
2015-06-01,QUEENSTOWN,6331,Central
2015-07-01,QUEENSTOWN,6482,Central
2015-08-01,QUEENSTOWN,6474,Central
2015-09-01,QUEENSTOWN,6198,Central
2015-10-01,QUEENSTOWN,6680,Central
2015-11-01,QUEENSTOWN,6317,Central
2015-12-01,QUEENSTOWN,6579,Central
2016-01-01,QUEENSTOWN,6617,Central
2016-02-01,QUEENSTOWN,6278,Central
2016-03-01,QUEENSTOWN,6646,Central
2016-04-01,QUEENSTOWN,6456,Central
2016-05-01,QUEENSTOWN,6612,Central
2016-06-01,QUEENSTOWN,6658,Central
2016-07-01,QUEENSTOWN,6686,Central
2016-08-01,QUEENSTOWN,6321,Central
2016-09-01,QUEENSTOWN,6571,Central
2016-10-01,QUEENSTOWN,6688,Central
2016-11-01,QUEENSTOWN,6226,Central
2016-12-01,QUEENSTOWN,6778,Central
2017-01-01,QUEENSTOWN,6060,Central
2017-02-01,QUEENSTOWN,6668,Central
2017-03-01,QUEENSTOWN,6499,Central
2017-04-01,QUEENSTOWN,6466,Central
2017-05-01,QUEENSTOWN,6912,Central
2017-06-01,QUEENSTOWN,6516,Central
2017-07-01,QUEENSTOWN,6682,Central
2017-08-01,QUEENSTOWN,6596,Central
2017-09-01,QUEENSTOWN,6503,Central
2017-10-01,QUEENSTOWN,6278,Central
2017-11-01,QUEENSTOWN,6659,Central
2017-12-01,QUEENSTOWN,6819,Central
2018-01-01,QUEENSTOWN,6029,Central
2018-02-01,QUEENSTOWN,6727,Central
2018-03-01,QUEENSTOWN,6875,Central
2018-04-01,QUEENSTOWN,6650,Central
2018-05-01,QUEENSTOWN,6932,Central
2018-06-01,QUEENSTOWN,7052,Central
2018-07-01,QUEENSTOWN,6574,Central
2018-08-01,QUEENSTOWN,6619,Central
2018-09-01,QUEENSTOWN,6330,Central
2018-10-01,QUEENSTOWN,6567,Central
2018-11-01,QUEENSTOWN,6265,Central
2018-12-01,QUEENSTOWN,6546,Central
2019-01-01,QUEENSTOWN,6851,Central
2019-02-01,QUEENSTOWN,6353,Central
2019-03-01,QUEENSTOWN,6759,Central
2019-04-01,QUEENSTOWN,6243,Central
2019-05-01,QUEENSTOWN,6531,Central
2019-06-01,QUEENSTOWN,6687,Central
2019-07-01,QUEENSTOWN,6556,Central
2019-08-01,QUEENSTOWN,6155,Central
2019-09-01,QUEENSTOWN,6465,Central
2019-10-01,QUEENSTOWN,6162,Central
2019-11-01,QUEENSTOWN,6360,Central
2019-12-01,QUEENSTOWN,6426,Central
2020-01-01,QUEENSTOWN,6029,Central
2020-02-01,QUEENSTOWN,6743,Central
2020-03-01,QUEENSTOWN,5895,Central
2020-04-01,QUEENSTOWN,7577,Central
2020-05-01,QUEENSTOWN,6345,Central
2020-06-01,QUEENSTOWN,6960,Central
2020-07-01,QUEENSTOWN,6806,Central
2020-08-01,QUEENSTOWN,6904,Central
2020-09-01,QUEENSTOWN,7559,Central
2020-10-01,QUEENSTOWN,7433,Central
2020-11-01,QUEENSTOWN,7318,Central
2020-12-01,QUEENSTOWN,7608,Central
2021-01-01,QUEENSTOWN,7426,Central
2021-02-01,QUEENSTOWN,7323,Central
2021-03-01,QUEENSTOWN,7464,Central
2021-04-01,QUEENSTOWN,7628,Central
2021-05-01,QUEENSTOWN,7768,Central
2021-06-01,QUEENSTOWN,7862,Central
2021-07-01,QUEENSTOWN,7458,Central
2021-08-01,QUEENSTOWN,7389,Central
2021-09-01,QUEENSTOWN,7610,Central
2021-10-01,QUEENSTOWN,7427,Central
2021-11-01,QUEENSTOWN,7170,Central
2021-12-01,QUEENSTOWN,7495,Central
2022-01-01,QUEENSTOWN,7486,Central
2022-02-01,QUEENSTOWN,7265,Central
2022-03-01,QUEENSTOWN,7564,Central
2022-04-01,QUEENSTOWN,7925,Central
2022-05-01,QUEENSTOWN,7652,Central
2022-06-01,QUEENSTOWN,7880,Central
2022-07-01,QUEENSTOWN,7902,Central
2022-08-01,QUEENSTOWN,7798,Central
2022-09-01,QUEENSTOWN,8227,Central
2022-10-01,QUEENSTOWN,7654,Central
2022-11-01,QUEENSTOWN,8069,Central
2022-12-01,QUEENSTOWN,7754,Central
2023-01-01,QUEENSTOWN,7970,Central
2023-02-01,QUEENSTOWN,7943,Central
2023-03-01,QUEENSTOWN,7508,Central
2012-03-01,SEMBAWANG,4236,North
2012-04-01,SEMBAWANG,4317,North
2012-05-01,SEMBAWANG,4262,North
2012-06-01,SEMBAWANG,4331,North
2012-07-01,SEMBAWANG,4350,North
2012-08-01,SEMBAWANG,4407,North
2012-09-01,SEMBAWANG,4346,North
2012-10-01,SEMBAWANG,4426,North
2012-11-01,SEMBAWANG,4455,North
2012-12-01,SEMBAWANG,4429,North
2013-01-01,SEMBAWANG,4471,North
2013-02-01,SEMBAWANG,4445,North
2013-03-01,SEMBAWANG,4640,North
2013-04-01,SEMBAWANG,4489,North
2013-05-01,SEMBAWANG,4584,North
2013-06-01,SEMBAWANG,4409,North
2013-07-01,SEMBAWANG,4510,North
2013-08-01,SEMBAWANG,4449,North
2013-09-01,SEMBAWANG,4536,North
2013-10-01,SEMBAWANG,4499,North
2013-11-01,SEMBAWANG,4389,North
2013-12-01,SEMBAWANG,4347,North
2014-01-01,SEMBAWANG,4299,North
2014-02-01,SEMBAWANG,4224,North
2014-03-01,SEMBAWANG,4324,North
2014-04-01,SEMBAWANG,4265,North
2014-05-01,SEMBAWANG,4106,North
2014-06-01,SEMBAWANG,4239,North
2014-07-01,SEMBAWANG,4141,North
2014-08-01,SEMBAWANG,4049,North
2014-09-01,SEMBAWANG,4002,North
2014-10-01,SEMBAWANG,3978,North
2014-11-01,SEMBAWANG,3977,North
2014-12-01,SEMBAWANG,4027,North
2015-01-01,SEMBAWANG,3920,North
2015-02-01,SEMBAWANG,3816,North
2015-03-01,SEMBAWANG,3863,North
2015-04-01,SEMBAWANG,3775,North
2015-05-01,SEMBAWANG,3824,North
2015-06-01,SEMBAWANG,3857,North
2015-07-01,SEMBAWANG,3775,North
2015-08-01,SEMBAWANG,3888,North
2015-09-01,SEMBAWANG,3889,North
2015-10-01,SEMBAWANG,3819,North
2015-11-01,SEMBAWANG,3830,North
2015-12-01,SEMBAWANG,3845,North
2016-01-01,SEMBAWANG,3842,North
2016-02-01,SEMBAWANG,3815,North
2016-03-01,SEMBAWANG,3864,North
2016-04-01,SEMBAWANG,3765,North
2016-05-01,SEMBAWANG,3793,North
2016-06-01,SEMBAWANG,3911,North
2016-07-01,SEMBAWANG,3899,North
2016-08-01,SEMBAWANG,3807,North
2016-09-01,SEMBAWANG,3742,North
2016-10-01,SEMBAWANG,3807,North
2016-11-01,SEMBAWANG,3839,North
2016-12-01,SEMBAWANG,3716,North
2017-01-01,SEMBAWANG,3757,North
2017-02-01,SEMBAWANG,3715,North
